Index,Open,High,Low,Close,Volume
2074/5/26,328,329.5,325,327.25,407
2074/5/27,327.5,333.75,326,326.75,179
2074/5/28,328,334.75,325.5,334,15053
2074/5/29,334,336.5,324,325.5,486
2074/5/30,326,335,321,334.5,180
2074/5/31,335,337,331.25,336.25,288
2074/6/1,337.25,338.75,328,328.25,278
2074/6/2,328.25,335.5,327,333.75,154
2074/6/3,333.75,341.25,332.75,340.5,51
2074/6/4,341,356.5,341,354.5,215
2074/6/5,354.5,375,354.5,369.5,1550
2074/6/6,369,374,367,369.25,477
2074/6/7,369.5,382,364.5,367.25,867
2074/6/8,366.5,378,364.5,377.25,636
2074/6/9,379,384,370,375.75,1144
2074/6/10,375.5,376.5,367,369,307
2074/6/11,368.75,372.5,365,369.5,45573
2074/6/12,370.5,374,362,365,17349
2074/6/13,367,369.5,362,363.5,13681
2074/6/14,364.75,379.5,361,378,25450
2074/6/15,380,383.25,374,375.5,20101
2074/6/16,375.25,384,373,378,20805
2074/6/17,378,387,375,383,21361
2074/6/18,385,391,378.5,389,18722
2074/6/19,389,405,386,403.5,29133
2074/6/20,405,408,400.5,405.75,25356
2074/6/21,406.5,408,401,405.5,14187
2074/6/22,405.5,406.75,397,399.75,17245
2074/6/23,398.75,399.75,387.5,388.25,19049
2074/6/24,400.25,401,374,377,45464
2074/6/25,377.25,386.5,376,385.75,29996
2074/6/26,386.5,397,386.5,396.25,20316
2074/6/27,398,402,387,390.25,24433
2074/6/28,386.5,400,384.5,398.75,23876
2074/6/29,400,402,394.5,398.5,16282
2074/6/30,390.75,395,382.5,385,21972
2074/7/1,385,386.5,379,381.75,17415
2074/7/2,381,382.5,376,376.25,15727
2074/7/3,375,379.5,371.75,378.5,22733
2074/7/4,380,380.5,372.25,373.75,14434
2074/7/5,374,376,365.5,367.75,19877
2074/7/6,367.75,373,366.5,370.25,14630
2074/7/7,373.5,377,371.5,372,12702
2074/7/8,373,392,373,391.5,37701
2074/7/9,389.25,401.75,389.25,398,38192
2074/7/10,397,401,391.5,392.75,18640
2074/7/11,394.5,422.75,394.5,422.75,39152
2074/7/12,421.5,422.75,412.5,413,25866
2074/7/13,413.5,420,408.75,412,19508
2074/7/14,412,413.75,404.25,408,14949
2074/7/15,407,407,400.5,405.25,13066
2074/7/16,406,407,398,405.75,14270
2074/7/17,406.75,416.75,405,415.25,15740
2074/7/18,414.5,418,395,408,36891
2074/7/19,408.25,419,405.5,410.5,18418
2074/7/20,411,418.5,406.5,416.25,14691
2074/7/21,415,424,409,414,22367
2074/7/22,412,419,406.5,416.5,18513
2074/7/23,415,419.5,412,415,19051
2074/7/24,416.25,418.5,408,414.5,16927
2074/7/25,413.5,418,406,407.5,20157
2074/7/26,406.5,407.5,392.5,393,32637
2074/7/27,393,402,390,401.25,23122
2074/7/28,402,404,381,383,21028
2074/7/29,384,390,383,388.5,13777
2074/7/30,389.75,399.5,387.5,394,8196
2074/7/31,402.25,408,397.5,406,17058
2074/8/1,406.5,408,390.5,393.25,24452
2074/8/2,393,394.75,386.5,387,37374
2074/8/3,387.25,389,378.25,382.75,27781
2074/8/4,380.5,385,375,383,21258
2074/8/5,383,391.5,383,388.5,21927
2074/8/6,389,390.25,379,382.5,18475
2074/8/7,383,391.5,381,389.25,25697
2074/8/8,390.5,396,388.5,390,41530
2074/8/9,391,398,389,397.25,34452
2074/8/10,397,413,395.75,411.25,70596
2074/8/11,410.5,416,405.5,408,39138
2074/8/12,408,411,401,403.25,35752
2074/8/13,403.25,406.5,399,403,27748
2074/8/14,402.5,403,382.5,385.25,54986
2074/8/15,386.5,387.5,378,379,40836
2074/8/16,379.5,382,365,369.5,84984
2074/8/17,370,373.5,365,369.25,49440
2074/8/18,370.5,372.25,356.75,358.5,70774
2074/8/19,358.5,368,356,367.75,39138
2074/8/20,366.75,374,365,370.5,55674
2074/8/21,370.5,379,370.5,377,36120
2074/8/22,377.5,378.25,365,370.25,34030
2074/8/23,370,374,365.25,368.25,25608
2074/8/24,370.75,379.75,370.5,378.5,31524
2074/8/25,378.75,382.75,374,378,40936
2074/8/26,378.5,382,376,381.5,34388
2074/8/27,381.75,382.25,369,369.25,49434
2074/8/28,368,372,361,362,68025
2074/8/29,365,391,365,388.25,74336
2074/8/30,387.75,387.75,374.5,375,42528
2074/8/31,374.5,375,366.25,367.25,38058
2074/9/1,367.25,373,367.25,370,30458
2074/9/2,368.25,370,360.5,363,46692
2074/9/3,363,366.5,359,363,44700
2074/9/4,356.75,358.25,348,351,41956
2074/9/5,351,357.5,351,352,36376
2074/9/6,362,364.75,358.5,361.75,31094
2074/9/7,362,363.5,360,361.5,18134
2074/9/8,358.75,367,358.5,363.25,24474
2074/9/9,361,362.5,352,352.75,43904
2074/9/10,352.75,356,349,354.25,44130
2074/9/11,354.5,356.25,346.5,348.25,38252
2074/9/12,348.25,353,346,350,31402
2074/9/13,350.25,351,345,348,23166
2074/9/14,348,352,345,347.25,38342
2074/9/15,347.25,347.75,337.5,345.5,52914
2074/9/16,344.75,347,338,338.5,42462
2074/9/17,338.5,344,336.5,341.5,39273
2074/9/18,338.75,345.5,338.25,344.75,28988
2074/9/19,345,351.5,345,348.25,38076
2074/9/20,348.75,349.25,340.25,341.5,33066
2074/9/21,342,343.5,337.5,338,16516
2074/9/22,339,347.5,336.5,345.5,32038
2074/9/23,345,346,338.5,339.5,24456
2074/9/24,339.75,347,337.5,345,29020
2074/9/25,345.5,346.25,332.5,333.25,36530
2074/9/26,332,337,331,333.25,21138
2074/9/27,334.25,337.5,330,335.5,22940
2074/9/28,335.5,336.75,329.5,331.25,29310
2074/9/29,332,332,323.5,324,35908
2074/9/30,324.25,326.5,322,322.75,23788
2074/10/1,323.25,330.5,323,328.75,31654
2074/10/2,328.75,329.25,320.75,323.75,26106
2074/10/3,324,324.5,319.5,321.25,18920
2074/10/4,321,322,314,314.75,28764
2074/10/5,314.75,330.5,312.25,312.75,25230
2074/10/6,312.75,315.5,310,312.25,29438
2074/10/7,310.75,318.5,309,317,34126
2074/10/8,317,318.5,313.5,317,22772
2074/10/9,317.5,321.25,314,318.5,26866
2074/10/10,319,323,318,321.5,29282
2074/10/11,321.5,324,315,315.75,36188
2074/10/12,317.75,319.75,314.5,316,35586
2074/10/13,316.5,317.25,311.5,312,34132
2074/10/14,312.75,314,304,304.75,57648
2074/10/15,304.5,304.75,298,299.5,32856
2074/10/16,300.25,301,298,299.5,11912
2074/10/17,299.5,303.5,295.5,302.75,19272
2074/10/18,303.25,310,303.25,308.75,14696
2074/10/19,322,322.75,315,315.5,38606
2074/10/20,315.75,325,315,323.5,51596
2074/10/21,323.25,326,320.25,324.5,37208
2074/10/22,324.5,333,322.25,332.5,52146
2074/10/23,332,332.5,323.75,324.25,48594
2074/10/24,325,329,316.5,319,47480
2074/10/25,318,321,316,318.75,30924
2074/10/26,318.75,320.5,312,314.25,35032
2074/10/27,313.5,322,313.5,316.25,50358
2074/10/28,317,323,316.25,322.75,47038
2074/10/29,322.75,331,321.25,330.25,60784
2074/10/30,331,331.75,319.75,322.5,46132
2074/10/31,322.5,322.5,317.25,319,41559
2074/11/1,318.25,318.75,312.5,317.25,43362
2074/11/2,318,320.75,316,319.75,34594
2074/11/3,319,323.5,318.5,320.25,29134
2074/11/4,318.5,334,315.5,333.5,83766
2074/11/5,330.5,339.5,329,336.25,66494
2074/11/6,335,336.5,331.25,331.75,38754
2074/11/7,330.5,341,330,337.25,52762
2074/11/8,337.25,341.25,332,338.25,34440
2074/11/9,337.75,341.5,331,333.25,36642
2074/11/10,333.25,333.25,325,328.75,38910
2074/11/11,328.75,336.75,327.25,334.75,36348
2074/11/12,335.5,336.5,325,325.75,41450
2074/11/13,325.75,329,321,325.25,36208
2074/11/14,325.75,327.75,321,321.75,22204
2074/11/15,321.75,325,317,320.5,32828
2074/11/16,320,323.5,315.5,315.75,25220
2074/11/17,316.5,321.5,316,319.75,28062
2074/11/18,319.25,321,305.75,306.75,61666
2074/11/19,307.5,308.5,300.5,303.75,41626
2074/11/20,303.5,305.5,300,302.5,23376
2074/11/21,303,307.25,299,306.25,33102
2074/11/22,306,307.5,301,302,26632
2074/11/23,303,306.5,301,302.75,23572
2074/11/24,302.75,307.75,301,303.25,25364
2074/11/25,302.5,311.5,297,311,69476
2074/11/26,311.25,313,308,312,32576
2074/11/27,312,315.5,310.75,314,29974
2074/11/28,314,319.5,313.5,319.25,39208
2074/11/29,318.75,321,314,314.75,32652
2074/11/30,314.25,320.75,312.75,319.25,39460
2074/12/1,319.25,321.25,313,313.5,36164
2074/12/2,312.75,314.5,309,311.75,32010
2074/12/3,311.75,312,308,308.5,23698
2074/12/4,309.25,319.5,308.75,316,46546
2074/12/5,315.25,317,311.5,315.5,27888
2074/12/6,316,320,314.5,319.25,28386
2074/12/7,320.5,324,318,322.25,41144
2074/12/8,321.75,325,314,316.5,55740
2074/12/9,316.5,316.5,304.5,306.25,63608
2074/12/10,307.5,309,302,302.25,39186
2074/12/11,302.25,304.5,298.5,300.25,36848
2074/12/12,301.5,305.5,297.25,303,41508
2074/12/13,303,309,300.5,306.5,51456
2074/12/14,306.5,309.25,303.5,308.75,35016
2074/12/15,308.75,310.75,304,304.5,38758
2074/12/16,304.75,310,303,303.5,49048
2074/12/17,303.25,305,301,302.75,35508
2074/12/18,303,304.25,296,302.75,55298
2074/12/19,303,308.75,300.5,306.25,38968
2074/12/20,306.5,311,305.5,310.75,41132
2074/12/21,322,330,322,329.75,40540
2074/12/22,328.75,331.5,326.5,326.75,36346
2074/12/23,326,326.25,319.25,319.75,35520
2074/12/24,319.75,323.5,311,312,59372
2074/12/25,313,314,310.25,311,55866
2074/12/26,311.25,312.75,308,310,72585
2074/12/27,303.5,304,298.5,300.5,72650
2074/12/28,300.5,303.5,299.5,301.25,41866
2074/12/29,301.5,303.75,296.25,297.5,57762
2074/12/30,297.5,299.75,294.75,296.25,32250
2074/12/31,296.5,305,295.5,304.5,47520
2075/1/1,303.5,308,303.5,305.5,29348
2075/1/2,304.75,305.5,298,299,35950
2075/1/3,298.25,301.5,295,300,32076
2075/1/4,300.25,304,299.25,302,26288
2075/1/5,302,303.25,295,296.5,37380
2075/1/6,298.25,302.5,297.5,299,28974
2075/1/7,298.75,302,296,301,24222
2075/1/8,301.25,304,299.5,302.5,29662
2075/1/9,304,304.75,297,297.5,26432
2075/1/10,297.75,305,297,304.25,32744
2075/1/11,305.5,309.5,305,306,42694
2075/1/12,305.25,307.5,302.5,305.5,32816
2075/1/13,305.75,308,304.75,307,16852
2075/1/14,308,310.25,305.5,309.5,12584
2075/1/15,310,311.75,301,305,43574
2075/1/16,305,306,298,305,13898
2075/1/17,304.25,306,300.5,303.5,17432
2075/1/18,303.75,308,302.5,307.5,13452
2075/1/19,307.5,307.5,301.5,302.25,26444
2075/1/20,301.75,302,292.25,296,86588
2075/1/21,295.75,301,295.25,299.75,36148
2075/1/22,299.25,308.5,299.25,308.25,61108
2075/1/23,309.25,312,306.5,309.75,57988
2075/1/24,309.25,309.5,303.25,307.75,35132
2075/1/25,306.5,310.5,304.5,306.5,35440
2075/1/26,306.25,308.5,302,307.25,51832
2075/1/27,307.5,308,303.5,307.5,27862
2075/1/28,307.25,307.5,297.25,297.5,92319
2075/1/29,297.75,299.75,295,296.5,39548
2075/1/30,297,302,296,299,47452
2075/1/31,298.25,299.5,293.5,294.75,50814
2075/2/1,295,297.75,294.25,295.75,44064
2075/2/2,296.5,299,293.75,295.25,32116
2075/2/3,295.25,298.75,294.5,297,34426
2075/2/4,297.5,299.75,295,295.25,30364
2075/2/5,295,295.5,288.5,289.5,71644
2075/2/6,289.75,291.25,288.25,290,14189
2075/2/7,289.75,292,287.5,291,18873
2075/2/8,291.25,294,290.5,292.25,21541
2075/2/9,292.75,293,287.75,288.25,16283
2075/2/10,288.25,291,288,289.75,16237
2075/2/11,290,291.5,287,287.75,19527
2075/2/12,288.5,293,288.25,292.5,26780
2075/2/13,294,295,289.5,291.75,29475
2075/2/14,292,294.5,289.5,290,21887
2075/2/15,290,297,289,296.25,39430
2075/2/16,295.5,297.75,294.25,294.5,23780
2075/2/17,295,302.25,294.5,301.75,35220
2075/2/18,302,302.75,298,299.25,25170
2075/2/19,298.75,298.75,292,292.5,26961
2075/2/20,299.5,304.75,299.25,303.25,22193
2075/2/21,302.75,305.5,301.5,304,17743
2075/2/22,305,328,305,320.75,74068
2075/2/23,319.75,326.5,317.25,324.5,39129
2075/2/24,324.5,326.25,320.5,321.25,29195
2075/2/25,319.5,334,319.25,333.25,49821
2075/2/26,333.5,346.5,333,345.25,63624
2075/2/27,342,343.5,337,338.25,29635
2075/2/28,338.5,346.5,338,340.5,31733
2075/3/1,338.75,339.5,334.5,338,22267
2075/3/2,338.25,339,334,337,16604
2075/3/3,340,340,330.25,332.25,19344
2075/3/4,332,341,330.5,337.25,26403
2075/3/5,336,342,336,340.75,14425
2075/3/6,340,348.5,334,348,24908
2075/3/7,349,360.5,347,358,38336
2075/3/8,356,357.5,352,354,22295
2075/3/9,354.25,369,354,368,35788
2075/3/10,366,370,360.5,361,29031
2075/3/11,359.5,368,355.5,366.5,32450
2075/3/12,362.25,366.5,356,356.5,15906
2075/3/13,355.25,356.5,340.25,342.5,36772
2075/3/14,343,348,342,344.5,18424
2075/3/15,342.75,344,335,336.75,32378
2075/3/16,334.5,340.5,333.75,338.5,14070
2075/3/17,337.75,339,332,336,12792
2075/3/18,336.25,341,334,334.5,14953
2075/3/19,335.5,337.75,332,333.5,19146
2075/3/20,334,341.5,330,331,30658
2075/3/21,331.5,332.5,319.5,322.5,47418
2075/3/22,322.5,323.5,315,316.5,30062
2075/3/23,316.5,317.5,310.5,311.25,24477
2075/3/24,311.75,316.75,310.25,314.25,19207
2075/3/25,314.25,316.5,313,314.25,28828
2075/3/26,315.25,315.25,307.5,310,31394
2075/3/27,310.5,314,308.75,313.5,24667
2075/3/28,313.5,316.5,309.5,311,27789
2075/3/29,311.25,313.5,309,310.5,30603
2075/3/30,311,311.25,307.5,309,10723
2075/3/31,309,310,303,305.25,13367
2075/4/1,304.25,306,301.5,301.75,11306
2075/4/2,312,318,311.5,317.75,23454
2075/4/3,317.5,324,317.25,321,30520
2075/4/4,321.25,322.5,318.75,320.75,14024
2075/4/5,320,322.25,318.75,319.25,13308
2075/4/6,323.75,340,321.75,330.5,54350
2075/4/7,330,335.5,328.5,333.5,21978
2075/4/8,333.5,335.5,326.5,329.25,23533
2075/4/9,329.75,332.25,324.75,327.25,24330
2075/4/10,327.5,336.5,324,326,33590
2075/4/11,325,325,320,323.25,28053
2075/4/12,323.75,325,315.5,317.75,22695
2075/4/13,318,320.75,315.5,317.25,15540
2075/4/14,317.75,319.5,313.25,313.75,13329
2075/4/15,312.75,319,312,317,16133
2075/4/16,315,321,312.75,313.5,18006
2075/4/17,313.75,323,313.25,321.5,27642
2075/4/18,321,322,313.25,313.75,18750
2075/4/19,314.5,316.5,307,308.75,30974
2075/4/20,309.5,310.25,302.5,302.75,34992
2075/4/21,303.75,307.5,303.5,306.25,16851
2075/4/22,307.5,312,306,310,23158
2075/4/23,310,318,309.25,315,28510
2075/4/24,315,317.5,308.25,309.5,22220
2075/4/25,309.5,314.5,308.75,313,15249
2075/4/26,314,339,314,333.75,63038
2075/4/27,332,334,329.25,332,31406
2075/4/28,331,339.75,325.5,330.25,35032
2075/4/29,329.5,339.5,326,337.75,27072
2075/4/30,338.5,342,333.25,335,18381
2075/5/1,341,342.75,328.5,331.75,36903
2075/5/2,330.5,335,329,331.5,23349
2075/5/3,330,330.5,322,323.5,29509
2075/5/4,322.25,325.75,321,323.25,19340
2075/5/5,325.5,329,322,322.5,27684
2075/5/6,320.5,323.25,318.5,319.25,28595
2075/5/7,318.5,319,313,313.25,32135
2075/5/8,312.75,317,312.5,314.25,30497
2075/5/9,314.5,318.75,313,313.5,29500
2075/5/10,314,320.5,313,313.75,38770
2075/5/11,314,317.25,309.5,316,28187
2075/5/12,316,324.75,315.25,323,25813
2075/5/13,323,328.5,322,323.5,19588
2075/5/14,334.25,339.5,333,337.5,14607
2075/5/15,338.5,350,338.25,348.5,28012
2075/5/16,348.5,356,342.25,345,36904
2075/5/17,345.25,353,345,345.75,25367
2075/5/18,346,348.75,342,342.25,21823
2075/5/19,342.75,351.5,342.75,350.25,21001
2075/5/20,350.25,350.5,335.5,340.5,30010
2075/5/21,340.5,342.25,335.75,338.25,23028
2075/5/22,338.5,345,336.5,338.5,26965
2075/5/23,338,339,329,331.5,32912
2075/5/24,333,335.75,330.5,334.5,18320
2075/5/25,336.5,351.5,336,346.5,30933
2075/5/26,347.75,348.25,341.5,342,17437
2075/5/27,343.75,345.75,330.25,344,21289
2075/5/28,340.5,342.5,336.75,337.25,18948
2075/5/29,332,339,328,335.25,16645
2075/5/30,335.5,337.25,327.5,332.5,32054
